Hugo_Symbol	Entrez_Gene_Id	CR6161	CR0095	CR04885	CR06670	CR1509	CR22640	CR3665	CR4880	CR6126	CR9306	CR9699	CRNR0244	CRNR2472	CRNR4941	CR7623	LSD0167	SD0346	SD1494	SD2056	LSD2057	LSD3484	LSD4691	LSD4744	SD6336	LSD6819	LSDNR9298	LSDNR1120	LSDNR1650	LSDNR3086	NR6721	NR9765	NR1867	NR2137	NR3156	NR3549	NR4018	NR4045	NR4083	NR4631	NR4810	NR4949	NR5784	NR6689	NR6842	NR8727	NR8815	NR9341	NR9445	NR9449	NR9521	NR9705	PR03803	PR12117	PR4035	PR4046	PR4077	PR4091	PR4092	SD2051	SD5038	SD5118	SD5934	SD6494	SD7357
DHX16	8449	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	1	2
MDC1	9656	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
MIR877	100126314	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	1	2
MRPS18B	28973	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	1	2
NRM	11270	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	1	2
PPP1R10	5514	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	1	2
PPP1R18	170954	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	1	2
hsa-mir-877		1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	1	2
TUBB	203068	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
DDR1	780	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
FLOT1	10211	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
GTF2H4	2968	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
IER3	8870	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
MIR4640	100616237	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
SFTA2	389376	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
VARS2	57176	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
C6orf15	29113	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
CCHCR1	54535	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
CDSN	1041	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
DPCR1	135656	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
HCG22	285834	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
HCG27	253018	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
HLA-B	3106	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
HLA-C	3107	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
MUC21	394263	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
MUC22	100507679	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
POU5F1	5460	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
PSORS1C1	170679	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
PSORS1C2	170680	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
PSORS1C3	100130889	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
TCF19	6941	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
ABHD16A	7920	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
AGER	177	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
AGPAT1	10554	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
AIF1	199	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
APOM	55937	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
ATF6B	1388	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
ATP6V1G2-DDX39B	100532737	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
ATP6V1G2	534	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
BAG6	7917	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
BTNL2	56244	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
C2	717	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
C4A	720	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
C4B	721	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
C6orf10	10665	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
C6orf25	80739	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
C6orf47	57827	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
C6orf48	50854	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
CFB	629	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
CLIC1	1192	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
CSNK2B	1460	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
CYP21A1P	1590	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
CYP21A2	1589	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
DDAH2	23564	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
DDX39B	7919	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
DOM3Z	1797	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
EGFL8	80864	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
EHMT2	10919	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
FKBPL	63943	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
GPANK1	7918	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
GPSM3	63940	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
HCG23	414764	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
HCG26	352961	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
HCP5	10866	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
HSPA1A	3303	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
HSPA1B	3304	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
HSPA1L	3305	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
LOC100293534	100293534	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
LOC100507547	100507547	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
LSM2	57819	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
LST1	7940	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
LTA	4049	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
LTB	4050	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
LY6G5B	58496	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
LY6G5C	80741	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
LY6G6C	80740	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
LY6G6D	58530	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
LY6G6E	79136	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
LY6G6F	259215	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
MCCD1	401250	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
MICA	100507436	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
MICB	4277	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
MIR1236	100302242	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
MIR4646	100616230	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
MSH5-SAPCD1	100532732	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
MSH5	4439	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
NCR3	259197	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
NEU1	4758	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
NFKBIL1	4795	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
NOTCH4	4855	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
PBX2	5089	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
PPT2-EGFL8	100532746	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
PPT2	9374	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
PRRC2A	7916	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
PRRT1	80863	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
RDBP	7936	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
RNF5P1	286140	1	-1	0	0	2	0	0	-1	0	0	2	1	0	0	1	1	2	1	2	0	2	0	2	0	0	2	1	2	2	0	1	-1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	2	2	2	1	1	0	0	1	2	0	2	1	2	2
